County_Name,State_FIPS,County_FIPS,Year,Tree_Loss_Hectares,Carbon_Emissions_Mg_CO2e,Tree_Cover_Extent_Ha
McKinley,35,031,2017,265.97401,81025.54843,601596.8
McKinley,35,031,2018,692.8265,135644.42936,601596.8
McKinley,35,031,2019,286.32725,85301.24363,601596.8
McKinley,35,031,2020,99.69314,25311.53425,601596.8
Mora,35,033,2010,68.97093000000001,26740.67557,232821.13
Mora,35,033,2011,157.54027,31424.85455,232821.13
Mora,35,033,2012,327.38809000000003,140190.69925,232821.13
Mora,35,033,2013,1446.5930399999995,267530.58356,232821.13
Mora,35,033,2014,500.27188,103707.89464,232821.13
Mora,35,033,2015,13.94573,4045.23018,232821.13
Mora,35,033,2016,41.900020000000005,16071.98689,232821.13
Mora,35,033,2017,99.88062,37157.63115,232821.13
Mora,35,033,2018,381.96508,78277.88049,232821.13
Mora,35,033,2019,230.08106,70445.37715,232821.13
Mora,35,033,2020,639.72659,136593.06733,232821.13
Quay,35,037,2010,5.78027,12.9727,410521.64
Quay,35,037,2011,2.95247,0.0,410521.64
Quay,35,037,2012,6.65877,0.0,410521.64
Quay,35,037,2013,40.73399,0.09326,410521.64
Quay,35,037,2014,68.62167,139.69019,410521.64
Quay,35,037,2016,0.1903599999999999,0.15507,410521.64
Quay,35,037,2020,0.691,16.16759,410521.64
Rio Arriba,35,039,2010,1730.61264,354947.94951,733220.1
Rio Arriba,35,039,2011,8327.848320000001,1367771.42157,733220.1
Rio Arriba,35,039,2012,921.34139,297013.21782,733220.1
Rio Arriba,35,039,2013,415.25396,84298.71626,733220.1
Rio Arriba,35,039,2014,876.82626,158732.83385,733220.1
Rio Arriba,35,039,2015,352.63268,93034.06188,733220.1
Rio Arriba,35,039,2016,285.03036,75669.25503,733220.1
Rio Arriba,35,039,2017,578.44018,143812.95228,733220.1
Rio Arriba,35,039,2018,357.776,112414.6986,733220.1
Rio Arriba,35,039,2019,667.56828,178629.22254,733220.1
Rio Arriba,35,039,2020,320.41776000000004,83174.1998,733220.1
Santa Fe,35,049,2010,87.94606,23003.78475,170717.97
Santa Fe,35,049,2011,2248.341,418405.8739,170717.97
Santa Fe,35,049,2012,90.7729,25201.59731,170717.97
Santa Fe,35,049,2013,420.06807,74935.85369,170717.97
Santa Fe,35,049,2014,208.11807,60195.43474,170717.97
Santa Fe,35,049,2015,28.77093,8438.84559,170717.97
Santa Fe,35,049,2016,18.71994,4467.55809,170717.97
Santa Fe,35,049,2017,84.42822,32525.16419,170717.97
Santa Fe,35,049,2018,9.04588,2260.12231,170717.97
Santa Fe,35,049,2019,39.70136,12487.76249,170717.97
Santa Fe,35,049,2020,291.35273,52730.8482,170717.97
Socorro,35,053,2010,547.36502,89961.65036,671106.7
Socorro,35,053,2011,49.74006,3236.60279,671106.7
Socorro,35,053,2012,173.06801,18002.21235,671106.7
Socorro,35,053,2013,308.32511,21574.63635,671106.7
Socorro,35,053,2014,193.42754,19277.92742,671106.7
Socorro,35,053,2015,72.83882999999999,14740.96261,671106.7
Socorro,35,053,2016,579.91746,117863.26061,671106.7
Socorro,35,053,2017,293.77976,62660.63129,671106.7
Socorro,35,053,2018,4.13997,402.12764,671106.7
Socorro,35,053,2019,18.91656,3415.55734,671106.7
Socorro,35,053,2020,814.57124,129351.20483,671106.7
Taos,35,055,2010,220.47794,21719.15354,275700.68
Taos,35,055,2011,175.88778,33707.70307,275700.68
Taos,35,055,2012,117.91863,37862.66828,275700.68
Taos,35,055,2013,236.18396,53644.44648,275700.68
Taos,35,055,2014,311.60624,78603.561,275700.68
Taos,35,055,2015,104.34762,27019.76962,275700.68
Taos,35,055,2016,103.28891,30493.24323,275700.68
Taos,35,055,2017,85.28018,26570.98305,275700.68
Taos,35,055,2018,387.53619,78187.91801,275700.68
Taos,35,055,2019,360.28005,104051.5131,275700.68
Taos,35,055,2020,685.26521,141504.8175,275700.68
Valencia,35,061,2010,10.0116,1741.14786,137955.46
Valencia,35,061,2011,4.46377,17.31542,137955.46
Valencia,35,061,2012,22.12754,3349.29551,137955.46
Valencia,35,061,2013,44.63769,6562.37548,137955.46
Valencia,35,061,2014,74.35364,18000.06979,137955.46
Valencia,35,061,2015,10.64928,2346.44648,137955.46
Valencia,35,061,2016,4.78261,283.14516,137955.46
Valencia,35,061,2017,2.42319,24.57526,137955.46
Valencia,35,061,2018,0.38261,120.22321,137955.46
Valencia,35,061,2019,0.57391,4.44601,137955.46
Valencia,35,061,2020,4.52754,86.38761,137955.46
Albany,56,001,2010,2116.48748,631577.6811,458592.33
Albany,56,001,2011,1726.7878,548394.17872,458592.33
Albany,56,001,2012,4514.035650000001,456354.24978,458592.33
Albany,56,001,2013,2822.9584,161543.98799,458592.33
Albany,56,001,2014,1675.59825,226446.1928,458592.33
Albany,56,001,2015,242.98112000000003,63221.33617,458592.33
Albany,56,001,2016,144.82213000000002,25137.2019,458592.33
Albany,56,001,2017,465.45737,85786.5461,458592.33
Albany,56,001,2018,4307.77152,467038.41693,458592.33
Albany,56,001,2019,1805.48498,251299.86441,458592.33
Albany,56,001,2020,792.45883,138104.75976000002,458592.33
Gloucester,51,073,2010,553.4705799999999,0.0,48706.72
Gloucester,51,073,2011,468.80793,0.0,48706.72
Gloucester,51,073,2012,482.802,0.0,48706.72
Gloucester,51,073,2013,554.03318,0.0,48706.72
Gloucester,51,073,2014,879.52692,0.0,48706.72
Gloucester,51,073,2015,693.95598,0.0,48706.72
Gloucester,51,073,2016,895.21531,0.0,48706.72
Gloucester,51,073,2017,1215.26953,0.0,48706.72
Gloucester,51,073,2018,909.94153,0.0,48706.72
Gloucester,51,073,2019,785.98837,0.0,48706.72
Gloucester,51,073,2020,670.02629,0.0,48706.72
Torrance,35,057,2010,313.40514,31227.59154,309019.68
Torrance,35,057,2011,75.2217,8176.21452,309019.68
Torrance,35,057,2012,178.64821,26624.10815,309019.68
Torrance,35,057,2013,400.21252,37161.53709,309019.68
Torrance,35,057,2014,373.08368,67883.20183,309019.68
Torrance,35,057,2015,275.34728,69781.40856,309019.68
Torrance,35,057,2016,2978.99183,426559.52803,309019.68
Torrance,35,057,2017,532.01859,104056.3596,309019.68
Torrance,35,057,2018,326.44771,106652.66977,309019.68
Torrance,35,057,2019,240.68966,80696.09238999999,309019.68
Torrance,35,057,2020,254.67397,70965.21779,309019.68
Chemung,36,015,2010,62.64024,21480.00649,38185.79
Chemung,36,015,2011,29.56251,10369.7592,38185.79
Chemung,36,015,2012,39.87769,12278.7424,38185.79
Chemung,36,015,2013,14.11855,4037.64945,38185.79
Chemung,36,015,2014,18.95919,5438.90373,38185.79
Chemung,36,015,2015,23.85746,8485.73003,38185.79
Chemung,36,015,2016,34.2879,11747.08671,38185.79
Chemung,36,015,2017,73.12831,25424.48929,38185.79
Chemung,36,015,2018,30.1964,11385.49454,38185.79
Chemung,36,015,2019,25.47101,9234.54175,38185.79
Chemung,36,015,2020,72.60967,24147.01697,38185.79
Broome,36,007,2010,48.57932,19783.95064,96967.49
Broome,36,007,2011,104.47724,41598.77137,96967.49
Broome,36,007,2012,69.03681,26083.65826,96967.49
Broome,36,007,2013,42.35564,14538.25345,96967.49
Broome,36,007,2014,55.84029,18076.95186,96967.49
Broome,36,007,2015,41.26073,15604.59593,96967.49
Broome,36,007,2016,94.21969,31646.7216,96967.49
Broome,36,007,2017,86.09432,34623.72059,96967.49
Broome,36,007,2018,71.86052,26005.96606,96967.49
Broome,36,007,2019,68.05716,25291.87193,96967.49
Broome,36,007,2020,119.6907,45748.24182,96967.49
Cattaraugus,36,009,2010,295.40840000000003,109242.753,123637.77
Cattaraugus,36,009,2011,210.11269,80141.37615,123637.77
Cattaraugus,36,009,2012,228.00224,88243.92992,123637.77
Cattaraugus,36,009,2013,219.78552,72608.98715,123637.77
Cattaraugus,36,009,2014,165.353,61189.446,123637.77
Cattaraugus,36,009,2015,166.51310999999998,67848.43906,123637.77
Cattaraugus,36,009,2016,209.19208,77324.8824,123637.77
Cattaraugus,36,009,2017,160.9748,61988.33475,123637.77
Cattaraugus,36,009,2018,217.92293,84760.83405,123637.77
Cattaraugus,36,009,2019,152.65684,60167.33888,123637.77
Cattaraugus,36,009,2020,203.19044,84064.00424,123637.77
Cayuga,36,011,2010,94.30272,28321.91468,157666.94
Cayuga,36,011,2011,34.46654,10651.93465,157666.94
Cayuga,36,011,2012,129.95582,37888.82096,157666.94
Cayuga,36,011,2013,70.23264,18189.84889,157666.94
Cayuga,36,011,2014,120.7459,28708.95421,157666.94
Cayuga,36,011,2015,110.12343,28092.86625,157666.94
Cayuga,36,011,2016,122.44098,33060.13956,157666.94
Cayuga,36,011,2017,195.21624,51118.64924,157666.94
Cayuga,36,011,2018,159.11112,37571.83479,157666.94
Cayuga,36,011,2019,112.21402,33107.8978,157666.94
Cayuga,36,011,2020,214.87912,63699.79579,157666.94
Bronx,36,005,2010,2.64253,615.3936,7560.61
Bronx,36,005,2011,1.58552,505.1795,7560.61
Bronx,36,005,2012,2.0553,376.42275,7560.61
Bronx,36,005,2013,1.82041,470.34213,7560.61
Bronx,36,005,2014,0.58723,111.53853,7560.61
Bronx,36,005,2015,1.05701,429.16247,7560.61
Bronx,36,005,2016,0.35234,102.89504,7560.61
Bronx,36,005,2018,0.58723,89.75337,7560.61
Bronx,36,005,2019,2.64253,348.8144,7560.61
Bronx,36,005,2020,1.17446,216.21275,7560.61
Cibola,35,006,2010,142.09826,0.0,508231.18
Cibola,35,006,2011,82.99083,0.0,508231.18
Cibola,35,006,2012,68.0682,0.0,508231.18
Cibola,35,006,2013,267.22327,0.0,508231.18
Cibola,35,006,2014,202.07963,0.0,508231.18
Cibola,35,006,2015,107.04292,0.0,508231.18
Cibola,35,006,2016,222.33692,0.0,508231.18
Cibola,35,006,2017,268.14307,0.0,508231.18
Cibola,35,006,2018,672.41329,0.0,508231.18
Cibola,35,006,2019,272.56997,0.0,508231.18
Cibola,35,006,2020,98.44056,0.0,508231.18
Erie,42,049,2010,75.72151,24717.62937,182722.32
Erie,42,049,2011,63.04363,21752.01809,182722.32
Erie,42,049,2012,256.95754,85070.35603,182722.32
Erie,42,049,2013,49.21321,11408.38797,182722.32
Erie,42,049,2014,78.37234000000001,20763.30381,182722.32
Erie,42,049,2015,128.91097,42738.44885,182722.32
Erie,42,049,2016,159.33788,53609.1015,182722.32
Erie,42,049,2017,226.35775,76566.89877,182722.32
Erie,42,049,2018,72.14865,25515.46665,182722.32
Erie,42,049,2019,138.88039,48453.84273999999,182722.32
Erie,42,049,2020,79.5825,25269.02529,182722.32
Chenango,36,017,2010,65.76572,26407.03298,98570.05
Chenango,36,017,2011,177.7817,72457.27825,98570.05
Chenango,36,017,2012,126.06902,49999.06593,98570.05
Chenango,36,017,2013,86.38465,30943.78105,98570.05
Chenango,36,017,2014,84.27436,31307.69547,98570.05
Chenango,36,017,2015,83.88803,34697.93107,98570.05
Chenango,36,017,2016,82.23685,34658.68097,98570.05
Chenango,36,017,2017,178.64981,79019.78385,98570.05
Chenango,36,017,2018,174.51046000000002,67003.68273999999,98570.05
Chenango,36,017,2019,245.71381,99461.95018,98570.05
Chenango,36,017,2020,252.05769,105736.09409,98570.05
Niagara,36,063,2010,33.6755,8053.356889999999,134907.57
Niagara,36,063,2011,27.51674,5631.698350000001,134907.57
Niagara,36,063,2012,33.33649,7555.20233,134907.57
Niagara,36,063,2013,16.894260000000003,1537.97027,134907.57
Niagara,36,063,2014,19.09786,2490.68958,134907.57
Niagara,36,063,2015,38.0827,3917.99897,134907.57
Niagara,36,063,2016,50.79577,6685.10843,134907.57
Niagara,36,063,2017,51.81282,9446.06229,134907.57
Niagara,36,063,2018,51.4738,8785.47054,134907.57
Niagara,36,063,2019,87.74843,16660.71697,134907.57
Niagara,36,063,2020,63.90436,11077.25148,134907.57
Herkimer,36,043,2010,181.03879,67063.26477,196224.3
Herkimer,36,043,2011,122.66179,43580.17065,196224.3
Herkimer,36,043,2012,225.01281,77776.84121,196224.3
Herkimer,36,043,2013,312.15251,81826.35504,196224.3
Herkimer,36,043,2014,363.97671,118600.83868,196224.3
Herkimer,36,043,2015,422.31115,150536.34837999998,196224.3
Herkimer,36,043,2016,520.1317300000001,190190.12669,196224.3
Herkimer,36,043,2017,743.6342,270992.29258,196224.3
Herkimer,36,043,2018,824.30305,295514.39158,196224.3
Herkimer,36,043,2019,839.91435,324445.85394,196224.3
Herkimer,36,043,2020,807.19483,296810.5847,196224.3
Onondaga,36,067,2010,106.56377,35195.235830000005,89722.57
Onondaga,36,067,2011,47.51862,15630.16169,89722.57
Onondaga,36,067,2012,119.50284,38333.52981,89722.57
Onondaga,36,067,2013,78.59502,20023.09627,89722.57
Onondaga,36,067,2014,83.22822,23403.30289,89722.57
Onondaga,36,067,2015,66.27747,22933.2124,89722.57
Onondaga,36,067,2016,159.05462,48778.31751,89722.57
Onondaga,36,067,2017,210.41541,61789.3457,89722.57
Onondaga,36,067,2018,141.14332,36790.05756,89722.57
Onondaga,36,067,2019,87.1834,25863.7108,89722.57
Onondaga,36,067,2020,102.43909,34697.03807,89722.57
Dutchess,36,027,2010,141.70409999999998,49323.44207999999,99849.39
Dutchess,36,027,2011,64.25379,23354.72931,99849.39
Dutchess,36,027,2012,96.17899,32406.42523,99849.39
Dutchess,36,027,2013,101.19252,30483.0337,99849.39
Dutchess,36,027,2014,135.59566999999998,40915.54355,99849.39
Dutchess,36,027,2015,66.67411,24031.74956,99849.39
Dutchess,36,027,2016,148.33117,49321.476720000006,99849.39
Dutchess,36,027,2017,137.03634,48145.51342,99849.39
Dutchess,36,027,2018,250.09996,93082.60172,99849.39
Dutchess,36,027,2019,126.08726,43908.40523,99849.39
Dutchess,36,027,2020,168.50053,57815.92532,99849.39
New York,36,061,2010,2.8187,421.9805,8748.1
New York,36,061,2011,2.52509,802.37101,8748.1
New York,36,061,2012,0.93957,97.61977,8748.1
New York,36,061,2013,0.23489,0.0,8748.1
New York,36,061,2014,0.05872,10.80025,8748.1
New York,36,061,2015,0.64595,248.88502,8748.1
New York,36,061,2016,1.23318,215.0598,8748.1
New York,36,061,2017,2.29019,313.48939,8748.1
New York,36,061,2018,1.70296,520.28471,8748.1
New York,36,061,2019,1.46807,305.54519,8748.1
New York,36,061,2020,1.11574,0.0,8748.1
Oswego,36,075,2010,143.45992,46889.04897,144638.64
Oswego,36,075,2011,60.3447,19276.079250000003,144638.64
Oswego,36,075,2012,182.78568,57720.19141,144638.64
Oswego,36,075,2013,90.40404,24324.94779,144638.64
Oswego,36,075,2014,170.41163,49662.88982,144638.64
Oswego,36,075,2015,217.64774,67314.86892,144638.64
Oswego,36,075,2016,245.67299,76147.37139,144638.64
Oswego,36,075,2017,397.89081,124851.14265,144638.64
Oswego,36,075,2018,247.65058,75145.00414,144638.64
Oswego,36,075,2019,264.88385,86234.89939,144638.64
Oswego,36,075,2020,245.55999000000003,73076.63906,144638.64
Queens,36,081,2010,6.34207,1849.46171,34320.73
Queens,36,081,2011,4.52166,1138.755,34320.73
Queens,36,081,2012,2.99487,589.99553,34320.73
Queens,36,081,2013,1.40935,87.48301000000001,34320.73
Queens,36,081,2014,0.64595,187.85687,34320.73
Queens,36,081,2015,0.29362,75.95193,34320.73
Queens,36,081,2016,2.8187,656.96151,34320.73
Queens,36,081,2017,3.75827,855.41545,34320.73
Queens,36,081,2018,1.05701,162.68595,34320.73
Queens,36,081,2019,3.993160000000001,900.25108,34320.73
Queens,36,081,2020,3.64082,672.2544399999999,34320.73
Rensselaer,36,083,2010,151.68847000000002,60308.12531,77007.19
Rensselaer,36,083,2011,105.34769,42569.81664,77007.19
Rensselaer,36,083,2012,258.05907,100800.3318,77007.19
Rensselaer,36,083,2013,117.22305,40305.14466,77007.19
Rensselaer,36,083,2014,204.46457,73545.37129,77007.19
Rensselaer,36,083,2015,111.74035,42747.53068,77007.19
Rensselaer,36,083,2016,254.28944,96133.94498,77007.19
Rensselaer,36,083,2017,236.8307,89585.96763999999,77007.19
Rensselaer,36,083,2018,291.71997,121028.56543,77007.19
Rensselaer,36,083,2019,273.11153,111213.92353,77007.19
Rensselaer,36,083,2020,278.23497,107442.08903,77007.19
Rockland,36,087,2010,46.72057,17040.509299999998,34890.08
Rockland,36,087,2011,14.3702,5099.3142100000005,34890.08
Rockland,36,087,2012,24.08751,8811.49734,34890.08
Rockland,36,087,2013,22.34117,7840.05369,34890.08
Rockland,36,087,2014,96.82561,30769.59356,34890.08
Rockland,36,087,2015,40.48263,15663.04504,34890.08
Rockland,36,087,2016,57.34801,20809.38562,34890.08
Rockland,36,087,2017,68.29647,22405.05856,34890.08
Rockland,36,087,2018,63.36061,20412.80596,34890.08
Rockland,36,087,2019,56.47234,19278.12266,34890.08
Rockland,36,087,2020,47.96643,16491.51346,34890.08
Saratoga,36,091,2010,415.29358,160733.28375,108489.85
Saratoga,36,091,2011,325.85008,128333.42756,108489.85
Saratoga,36,091,2012,421.11335,162264.73426,108489.85
Saratoga,36,091,2013,455.8624,166459.08469,108489.85
Saratoga,36,091,2014,672.77561,258042.92536,108489.85
Saratoga,36,091,2015,502.19448,194994.46331,108489.85
Saratoga,36,091,2016,695.09411,258777.86191,108489.85
Saratoga,36,091,2017,773.46312,299964.67278,108489.85
Saratoga,36,091,2018,741.7087,297016.91339,108489.85
Saratoga,36,091,2019,682.15503,272464.00213,108489.85
Saratoga,36,091,2020,715.03951,280293.96697,108489.85
Sandoval,35,043,2010,1646.78996,0.0,466467.16
Sandoval,35,043,2011,22987.4038,0.0,466467.16
Sandoval,35,043,2012,1064.21014,0.0,466467.16
Sandoval,35,043,2013,2039.53194,0.0,466467.16
Sandoval,35,043,2014,1023.9434,0.0,466467.16
Sandoval,35,043,2015,306.05229,0.0,466467.16
Sandoval,35,043,2016,203.02976,0.0,466467.16
Sandoval,35,043,2017,835.73884,0.0,466467.16
Sandoval,35,043,2018,778.44826,0.0,466467.16
Sandoval,35,043,2019,935.30634,0.0,466467.16
Sandoval,35,043,2020,207.92961,0.0,466467.16
Schenectady,36,093,2010,48.93119,18369.76263,36334.35
Schenectady,36,093,2011,36.95265,13751.84186,36334.35
Schenectady,36,093,2012,81.13763,29170.52103,36334.35
Schenectady,36,093,2013,51.75632,13107.85141,36334.35
Schenectady,36,093,2014,72.09723,25222.01999,36334.35
Schenectady,36,093,2015,80.96812,32195.06105,36334.35
Schenectady,36,093,2016,114.47412,43804.07895,36334.35
Schenectady,36,093,2017,108.54136,42004.05855,36334.35
Schenectady,36,093,2018,111.30998,43234.39323,36334.35
Schenectady,36,093,2019,84.9233,32224.67364,36334.35
Schenectady,36,093,2020,133.85449,47332.53193,36334.35
Seneca,39,147,2010,0.23489,81.386,48034.42
Seneca,39,147,2011,0.46978,103.29545,48034.42
Seneca,39,147,2012,0.88084,267.93069,48034.42
Seneca,39,147,2013,2.29019,319.35432,48034.42
Seneca,39,147,2014,0.64595,103.49955,48034.42
Seneca,39,147,2015,0.46978,6.69469,48034.42
Seneca,39,147,2016,6.3975100000000005,1845.85942,48034.42
Seneca,39,147,2017,16.38369,4745.20927,48034.42
Seneca,39,147,2018,3.04592,772.1211099999999,48034.42
Seneca,39,147,2019,0.99829,314.03224,48034.42
Seneca,39,147,2020,5.6374,1696.83647,48034.42
St. Lawrence,36,089,2010,783.7394,212242.50734,373392.46
St. Lawrence,36,089,2011,325.58647,90432.0615,373392.46
St. Lawrence,36,089,2012,1755.06474,487282.59436,373392.46
St. Lawrence,36,089,2013,1020.33093,251711.4007,373392.46
St. Lawrence,36,089,2014,1455.05643,375560.60869,373392.46
St. Lawrence,36,089,2015,1842.47704,514669.69896,373392.46
St. Lawrence,36,089,2016,2130.73452,530610.8907699999,373392.46
St. Lawrence,36,089,2017,2696.15986,797581.82798,373392.46
St. Lawrence,36,089,2018,3769.77858,1159423.24156,373392.46
St. Lawrence,36,089,2019,3232.67179,967020.88526,373392.46
St. Lawrence,36,089,2020,2026.28996,589256.76986,373392.46
Tioga,42,117,2010,544.9758899999999,170015.37086999998,102413.27
Tioga,42,117,2011,340.40103,107823.92778,102413.27
Tioga,42,117,2012,374.34316,118100.85733,102413.27
Tioga,42,117,2013,152.53793000000002,46331.27755,102413.27
Tioga,42,117,2014,275.10996,83144.07882,102413.27
Tioga,42,117,2015,287.55733,94351.40997,102413.27
Tioga,42,117,2016,266.98459,84268.53332,102413.27
Tioga,42,117,2017,351.52299,104873.6118,102413.27
Tioga,42,117,2018,295.62507,93485.29584,102413.27
Tioga,42,117,2019,152.36504,49778.3333,102413.27
Tioga,42,117,2020,182.50382,49342.60659,102413.27
Schoharie,36,095,2010,141.49412,61796.75911,77684.07
Schoharie,36,095,2011,85.55842,36761.5173,77684.07
Schoharie,36,095,2012,101.8008,37505.814880000005,77684.07
Schoharie,36,095,2013,70.03777,16918.36795,77684.07
Schoharie,36,095,2014,95.54617,31565.44459,77684.07
Schoharie,36,095,2015,46.56874,19612.16792,77684.07
Schoharie,36,095,2016,217.51578,95664.9686,77684.07
Schoharie,36,095,2017,223.27424,95740.0474,77684.07
Schoharie,36,095,2018,175.17998999999998,78014.93645000001,77684.07
Schoharie,36,095,2019,143.42449,67248.40914999999,77684.07
Schoharie,36,095,2020,156.85487999999998,64160.19406,77684.07
Westchester,36,119,2010,91.12355,33907.9355,75871.88
Westchester,36,119,2011,65.6519,25550.05668,75871.88
Westchester,36,119,2012,69.7495,27300.91811,75871.88
Westchester,36,119,2013,71.44275,26256.89562,75871.88
Westchester,36,119,2014,82.14393,27463.64082,75871.88
Westchester,36,119,2015,54.45727,20139.60091,75871.88
Westchester,36,119,2016,99.56524,35241.19279,75871.88
Westchester,36,119,2017,142.80235000000002,50096.0876,75871.88
Westchester,36,119,2018,150.51917,53512.9597,75871.88
Westchester,36,119,2019,97.57148,34984.52717,75871.88
Westchester,36,119,2020,84.01917,29324.94738,75871.88
Ulster,36,111,2010,151.78878,57162.43699,157076.62
Ulster,36,111,2011,104.70775,39411.20237,157076.62
Ulster,36,111,2012,165.61919,60868.32241,157076.62
Ulster,36,111,2013,204.51723,75083.73568,157076.62
Ulster,36,111,2014,170.92085,58757.74974,157076.62
Ulster,36,111,2015,464.1256,111591.03274,157076.62
